origin_cluster,origin_degree,origin_train_n,reassigned_to,is_graph_neighbor,dist_to_own_centroid,dist_to_reassigned_centroid,margin_normalized
cube9_cluster0,11,353,cube3_cluster1,True,1.4734511037535176,0.9274459205681744,0.1433791398951941
cube9_cluster0,11,353,cube16_cluster0,True,1.379724687955313,1.3605230040378904,0.005042298149182337
cube9_cluster0,11,353,cube16_cluster0,True,1.442192326906244,1.0806904019068924,0.09492919970920775
cube9_cluster0,11,353,cube2_cluster0,True,1.0712437774599533,0.94732587774261,0.03254042713557986
cube9_cluster0,11,353,cube16_cluster0,True,1.2065307381983938,1.0005997242753284,0.05407679736990995
cube9_cluster0,11,353,cube3_cluster0,True,1.6839791993726074,0.9469495916123419,0.19354151662345584
cube9_cluster0,11,353,cube3_cluster0,True,0.9150723179141638,0.737920278894414,0.046519534553043806
cube9_cluster0,11,353,cube3_cluster0,True,1.6078974448493852,1.0530668624731858,0.14569666028544867
cube9_cluster0,11,353,cube10_cluster0,True,1.5038927706948455,1.3106452137699083,0.0507461638680811
cube9_cluster0,11,353,cube8_cluster1,True,1.4003183259114327,1.1138792113176692,0.07521795606994011
cube9_cluster0,11,353,cube3_cluster1,True,1.9757524160597593,0.7835961049638057,0.31305627083679616
cube9_cluster0,11,353,cube8_cluster0,True,1.6393562362920573,1.4749601207234442,0.04316987160236799
cube9_cluster0,11,353,cube3_cluster1,True,1.4482046550918872,1.219348908057091,0.06009675581922578
cube9_cluster0,11,353,cube3_cluster1,True,1.8725136010197272,1.2871287384044063,0.15372011236193722
cube9_cluster0,11,353,cube10_cluster0,True,1.6104993062043227,1.22179928331337,0.10207132949583894
cube9_cluster0,11,353,cube15_cluster0,True,0.9551659343653781,0.6198687552938397,0.08804792083492544
cube9_cluster0,11,353,cube10_cluster0,True,1.3206083357113039,0.9937204773586763,0.08583966126356714
cube9_cluster0,11,353,cube17_cluster0,True,1.9243463093033724,1.0984993431426415,0.21686465868765695
cube9_cluster0,11,353,cube8_cluster1,True,1.635678070972664,1.3933072777888178,0.06364576185830735
cube9_cluster0,11,353,cube16_cluster0,True,1.184148399833299,0.8683780370622879,0.08292024400642417
cube9_cluster0,11,353,cube8_cluster0,True,1.5329081713827344,1.1814400908132041,0.09229434562998994
cube9_cluster0,11,353,cube8_cluster1,True,1.8119165187515345,1.047789374455006,0.2006572393335993
cube9_cluster0,11,353,cube1_cluster0,True,2.001774324504123,0.546145777376117,0.38224320120283245
cube9_cluster0,11,353,cube16_cluster0,True,1.5906320853520604,1.5511111293402053,0.010378071225913743
cube9_cluster0,11,353,cube16_cluster0,True,1.3442775329125258,1.2191448447152895,0.03285942653845281
cube9_cluster0,11,353,cube2_cluster0,True,1.453783013703501,1.0496300259454883,0.10612922652631021
cube9_cluster0,11,353,cube2_cluster0,True,1.4165446175422527,1.200230234077547,0.05680343557764463
cube9_cluster0,11,353,cube8_cluster0,True,1.291425002523174,1.0090730615327619,0.07414467791453487
cube9_cluster0,11,353,cube8_cluster0,True,0.930462658434756,0.7958652700314521,0.035344825242902785
cube9_cluster0,11,353,cube8_cluster0,True,1.346450784090084,0.576094839816149,0.20229290143140136
cube9_cluster0,11,353,cube16_cluster0,True,1.460450144475841,1.263323820368883,0.05176471519238798
cube9_cluster0,11,353,cube3_cluster1,True,1.6198758488942526,1.035131721093055,0.15355185753692996
cube9_cluster0,11,353,cube8_cluster0,True,1.4876199035054174,1.4112830738440028,0.02004579684633547
cube9_cluster0,11,353,cube10_cluster0,True,1.7875670222758706,1.6609033802171231,0.033261449915963824
cube9_cluster0,11,353,cube10_cluster0,True,1.8670470551040605,1.8074847095226554,0.015640873278492777
cube9_cluster0,11,353,cube3_cluster1,True,2.312348265535135,1.796583239724525,0.1354381754351319
cube9_cluster0,11,353,cube8_cluster0,True,2.097206310504473,1.5997910757039826,0.13061958152190456
cube9_cluster0,11,353,cube17_cluster0,True,1.5797201069297995,0.800560663518868,0.20460467094056037
cube9_cluster0,11,353,cube8_cluster0,True,1.4802303690983216,0.5174628753444668,0.2528195325329375
cube9_cluster0,11,353,cube8_cluster0,True,1.1930785975096578,1.1578306206241664,0.009256001159922882
cube9_cluster0,11,353,cube16_cluster0,True,1.5750771550672114,1.2624151835608324,0.08210399082842203
cube9_cluster0,11,353,cube16_cluster0,True,1.6230788420331597,1.459554614986622,0.04294091658466947
cube9_cluster0,11,353,cube2_cluster0,True,1.1130954328778508,0.8315323557366411,0.07393752489900271
cube9_cluster0,11,353,cube17_cluster0,True,1.715147251803619,0.6609898093767965,0.27681822822178054
cube9_cluster0,11,353,cube15_cluster0,True,0.9861096085448108,0.9013437179477922,0.022259240132753547
cube9_cluster0,11,353,cube16_cluster0,True,1.2130460666166687,1.0752347488784622,0.03618879236613403
cube9_cluster0,11,353,cube8_cluster1,True,2.1329464483461607,0.5152904013985681,0.4247910822100629
cube9_cluster0,11,353,cube3_cluster1,True,2.2932332940256344,1.6047741324956069,0.18078707945091832
cube9_cluster0,11,353,cube1_cluster1,True,1.4159391669486343,0.6582813599945867,0.19895841292604502
cube9_cluster0,11,353,cube3_cluster1,True,2.5585696574067165,1.7159070408777624,0.22128039238547376
cube9_cluster0,11,353,cube10_cluster0,True,1.4402297944016837,1.3089144538319988,0.034482970429119054
cube9_cluster0,11,353,cube17_cluster0,True,2.1597151006833886,1.266326666740411,0.23460082284159728
cube9_cluster0,11,353,cube2_cluster0,True,1.4523537060393699,0.9360400053406763,0.13558225563062853
cube9_cluster0,11,353,cube2_cluster0,True,1.430213337290472,1.1708442662929,0.0681094529141563
cube9_cluster0,11,353,cube16_cluster0,True,1.5297374127824395,1.423000594576281,0.028028732438522976
cube9_cluster0,11,353,cube16_cluster0,True,1.3815874719301653,1.2159334827310082,0.04350018502209063
cube9_cluster0,11,353,cube17_cluster0,True,1.5710287463094224,1.0165177999022987,0.1456127249461204
cube9_cluster0,11,353,cube16_cluster0,True,1.226894285215241,0.9281762525671441,0.07844235899447474
cube9_cluster0,11,353,cube16_cluster0,True,1.4781229680053731,1.4529687671951002,0.006605409230526785
cube9_cluster0,11,353,cube15_cluster0,True,1.5500212943767369,1.3058145437521742,0.06412787815837324
cube9_cluster0,11,353,cube16_cluster1,False,1.7047595292107613,1.372406534290067,0.08727478789728846
cube9_cluster0,11,353,cube16_cluster0,True,1.2684208205492586,1.2371455738887684,0.008212775453944627
cube9_cluster0,11,353,cube16_cluster0,True,1.8281200127720911,1.810084791061721,0.004735989064364269
cube9_cluster0,11,353,cube16_cluster0,True,1.4969374140612048,1.3751719871890844,0.03197519494603296
cube9_cluster0,11,353,cube1_cluster0,True,1.7576143597384466,1.027392618828444,0.1917537934963288
cube9_cluster0,11,353,cube8_cluster0,True,1.4496089670667445,0.7525753921856945,0.18303869179679993
cube9_cluster0,11,353,cube10_cluster0,True,1.093061520979489,0.7187620167413789,0.09828980133076949
cube9_cluster0,11,353,cube16_cluster0,True,1.5688762576666064,1.5550930780280623,0.0036194169990591044
cube9_cluster0,11,353,cube1_cluster1,True,1.7590286684886112,1.067901454870719,0.1814877010298599
cube9_cluster0,11,353,cube16_cluster0,True,0.7211055545486986,0.49629337352781705,0.05903492887135278
cube9_cluster0,11,353,cube8_cluster0,True,1.4224654369230079,1.2239596402223933,0.05212696009422862
