pitcher,pitch_type,pitch_count_pt,mean_xw_pt,mean_miss_pt,mean_chase_pt,z_xw_pt,z_miss_pt,z_chase_pt,stuff_z_pt,stuff_plus_pt,total_pitches
664192,FC,2,0.37416296536841354,0.3746936930769369,0.4384115058314174,-2.2522161649824044,-2.5209653745149887,-1.5357614353592401,-2.1029809916188773,66.2365986123283,214
664192,FF,51,0.38627049693156335,0.3348333400677396,0.4080273556694697,-1.330957552351786,-1.6903759973087495,-0.8856309376761339,-1.3023214957788898,77.86892678397624,214
664192,SI,116,0.3699826295304342,0.33348594850491414,0.4306768501974408,-1.237275485586338,-0.19276111721411934,-0.6185278230202802,-0.6828548086069125,87.37444650657307,214
664199,CH,74,0.29037700122844434,0.5561841820274391,0.5870718208235305,0.5902871119161442,0.2634241533838184,0.4016706000185104,0.41846062177282434,107.09351489744971,466
664199,FF,162,0.35093978097459466,0.4474284429724122,0.4594592938539225,-0.095730742759745,0.4178148437541382,1.2358085027431542,0.5192975345791825,108.82471171359957,466
664199,SL,179,0.30858660588482933,0.5395204648868168,0.5121571357841992,-0.7466911684708192,-0.743575738184678,-0.34862096366280815,-0.6129626234394351,90.07988410774328,466
664199,ST,51,0.2705994534586615,0.5536380776496785,0.541916085731591,-0.1462917202537293,-0.0003665216600587042,0.5987545897801566,0.15069878262212288,102.45878386517734,466
664202,CH,27,0.24792186537863062,0.6414073953286091,0.6011348274020065,2.647717476267803,1.8825110597530115,0.7066279010860372,1.7456188123689504,129.59077248021185,61
664202,FC,9,0.3272006594381026,0.507029020977431,0.5115169620006684,-0.1036722922780536,0.0036038581991262733,0.6050313102987179,0.1683209587399302,102.70239631957834,61
664202,FF,24,0.3657403236360672,0.4152671048935388,0.43518411442782906,-0.6131849351465715,-0.18436266330504547,0.23451777025940923,-0.18767660939740258,96.81070703588063,61
664202,SI,1,0.27161844242261746,0.4620277940054154,0.44818429587708913,3.327735381736252,2.679448524761291,-0.06729958588996099,1.9799614402025274,136.60823466879896,61
664208,CH,1,0.38140099737735106,0.33212836311472055,0.41748101434335455,-3.82085254911054,-3.9932311479767724,-3.2759181390222567,-3.696667278703189,37.33612424198021,745
664208,CU,293,0.25150422309724635,0.6498130186197277,0.5987577156229562,1.0846810428190865,2.142858323029596,1.8391372197525668,1.6888921952004161,127.06738733823303,745
664208,FC,141,0.3315330685152822,0.5049063986789784,0.49526050672392663,-0.30188170283459487,-0.03688953863120251,0.12898337420499761,-0.06992928908693326,98.87728388149668,745
664208,FF,111,0.3499582704069563,0.4506027867701536,0.43927075378930763,-0.06141532813521765,0.47725013310636705,0.403081472625019,0.2729720925320561,104.63876652987673,745
664208,SI,28,0.3428189034150824,0.3668324763470879,0.39896420031012186,0.023373420886464776,0.5523520280170139,-1.6170120343657783,-0.34709552848743325,93.58242322231335,745
664208,SL,6,0.2715240490718857,0.6093940126971552,0.5817528204581844,0.6407379224534074,0.8447666894315308,1.4309052327477187,0.9721366148775523,115.73294604584376,745
664208,ST,165,0.24971489990378343,0.5811784762897656,0.5448415488869617,0.8441470622307049,0.6380084084635068,0.6722711558042855,0.7181422088328324,111.71712501758303,745
664285,CH,275,0.2769720357557922,0.5471201111980368,0.5550815181220359,1.239908940805925,0.09122320214267636,-0.292041396611886,0.3463635821122385,105.87136543275759,2251
664285,CU,616,0.21790556693420737,0.5875239590551768,0.543653880733999,2.1845117738589743,1.2108457744686905,0.9082405092881735,1.4345326858719458,122.99084095965284,2251
664285,FC,31,0.3155063321684456,0.5478317749269611,0.5277400520051795,0.431347756309553,0.7820005181480344,1.0801021902807424,0.7644834882461099,112.27379751446594,2251
664285,FF,29,0.3350788877683841,0.37202731410376066,0.4377853294310344,0.4587952548523471,-0.9939691964565217,0.34181141494025963,-0.06445417555463831,98.90469436087665,2251
664285,SI,1107,0.3341726061626758,0.33403324563051395,0.41965064776923433,0.424641830455836,-0.18053200944728653,-0.965691780456267,-0.24052731981590583,95.5528019943776,2251
664285,SL,193,0.2582835240129534,0.5901581211497238,0.5587385037752794,1.1363942188764946,0.40750275142824594,0.8424408815229939,0.7954459506092448,112.87340486079363,2251
664294,CH,52,0.35761916000317967,0.40855045901573256,0.43839150799715504,-2.668354191626,-2.5413495533065955,-2.8224725921494715,-2.677392112360689,54.61431769879787,395
664294,FF,158,0.34167694259876663,0.44029228573457774,0.4477711494859162,0.22811512293616382,0.28419996227990224,0.7537016383532262,0.4220055745230974,107.17137534595871,395
664294,SL,185,0.27984625873701663,0.5792620082649789,0.5582065119731737,0.32919773788252144,0.15981590950757155,0.8288381222059834,0.4392839231986921,107.10931998314057,395
664299,CH,84,0.2869084120809081,0.5829907165301641,0.5516515517048346,0.7583793931149803,0.7726998229730118,-0.36642046310133,0.38821958432888726,106.5808854205969,1509
664299,FF,936,0.34378791705430867,0.46581065378057246,0.4459737100413154,0.1543115734970483,0.7619968504712571,0.6795617349362857,0.5319567196348636,109.03983628324733,1509
664299,KC,84,0.3176066378036678,0.43640466425274704,0.4204303313529733,-1.6613565580753364,-1.744562241331859,-1.820079316702095,-1.74199937203643,71.72179584625763,1509
664299,SL,1,0.2794399987453632,0.5869343968920474,0.49095705323375416,0.3444059960106216,0.3342221155672838,-0.8906962725171886,-0.07068938697976107,98.85597117283108,1509
664299,ST,404,0.2868820369511958,0.49589401731524896,0.46183557602538566,-0.9184845338405931,-1.3388497064091196,-1.4136597755329459,-1.2236646719275528,80.0348290850672,1509
664337,CH,25,0.27528630211680516,0.5789036479093628,0.6145193456995155,1.3216017561894422,0.6950529116087699,0.9968721353697979,1.0045089343893365,117.02788439333824,116
664337,CU,29,0.2790887095069818,0.506877931030842,0.4887227265077955,0.1817203498032295,0.004163403026204594,-0.019739020162553956,0.05538157755562671,100.887584545278,116
664337,FC,10,0.3573272155984271,0.41594508641194866,0.4494621700847218,-1.4819740251614706,-1.7340099932696604,-1.2121579301242071,-1.4760473161851126,76.30203116330148,116
664337,FF,34,0.38629691031454794,0.37733292236076393,0.4152474190409676,-1.3318810128000353,-0.8946288659702857,-0.5878212937212323,-0.9381103908305177,84.05816857705636,116
664337,SI,7,0.39036556211591483,0.282974116895382,0.4258912844420889,-2.183232662649498,-1.3214252438091496,-0.7692030856064344,-1.4246203306883605,73.65967118306767,116
664337,SL,11,0.3073299039485715,0.491850259879741,0.4432883097101936,-0.6996467933678048,-1.8271991052337206,-2.1095617560240862,-1.5454692182085372,74.9883057036692,116
664350,CH,53,0.29949510059346857,0.5683113641609604,0.6371176855820144,0.1484123157751085,0.4938186790414086,1.4869187481418684,0.7097165809861284,112.03072613825361,160
664350,FC,59,0.33221528345644824,0.5109653675840262,0.45661750632904025,-0.3330933033442628,0.0786977857993305,-1.0026237485835494,-0.41900642204282723,93.2728436120796,160
664350,FF,41,0.37009335823959105,0.37689670934143493,0.4166320058810843,-0.7653750309233877,-0.90279636409745,-0.5307105326844858,-0.7329606425684411,87.54439230426397,160
664350,SI,7,0.35385425956057875,0.31064208146829625,0.4876010552995744,-0.4887694861021154,-0.7031970371832496,1.1737512908295313,-0.006071744151944558,99.88773729111585,160
664351,CH,3,0.3313190260925625,0.48719515764109406,0.45490797542635714,-1.393815952350622,-1.0472425269768808,-2.4643118174764207,-1.6351234322679744,72.28228458672324,26
664351,FF,12,0.33712326285900823,0.4946298014884299,0.4235897192138823,0.387320141699341,1.3015963683684268,-0.2437221748591792,0.48173144506952953,108.18633026933061,26
664351,SL,5,0.32132442012735174,0.5479208335885601,0.4830112951568829,-1.223528590240181,-0.552621329331489,-1.093865257984736,-0.9566717258521353,84.51733592164753,26
664351,ST,6,0.27198371246794517,0.5587160075804692,0.5001409362272734,-0.21193946341450218,0.11733777184361113,-0.45105030387022527,-0.1818839984803721,97.03240176850754,26
664353,CH,218,0.3091839397577092,0.5360124505911993,0.5285346834240849,-0.3211212634447464,-0.1198022585539183,-0.8677114011871234,-0.43621164106192933,92.60557956157314,1006
664353,CU,119,0.3158665982192967,0.417258962338643,0.4154064778223188,-1.0221805452887103,-1.3367783930793762,-1.2583071681405256,-1.205755368836204,80.6757070130396,1006
664353,FC,24,0.3254501179948736,0.5243075770198481,0.4841017681767847,-0.023584336261882617,0.3332279401616721,-0.19778493809592598,0.037286221934621167,100.59863103015466,1006
664353,FF,468,0.3671256534590996,0.4335009743127153,0.45683241724580026,-0.6616186136381479,0.15704185176689117,1.1274563807290185,0.20762653961925392,103.52831321973623,1006
664353,SI,39,0.3641894929149497,0.31709969761149925,0.4753167074651512,-0.9684202001094785,-0.5589045129981086,0.7869741718271674,-0.24678351376013985,95.43712892550177,1006
664353,ST,138,0.28582877768954,0.49920461060551763,0.4695117451545645,-0.8685342766797861,-1.2621115375844099,-1.2207584930260555,-1.1171347690967504,81.77295862852932,1006
664584,CH,5,0.30100587594327044,0.5369624045017989,0.5997788268229977,0.0751982036028585,-0.10175485246902116,0.6772229317778767,0.21688876097057136,103.67657929321098,24
664584,FF,13,0.3663194335702247,0.3973928028356005,0.42962150392236464,-0.6334316835352445,-0.5190347664145424,0.0050739317701551994,-0.38246417272654387,93.50057367819551,24
664584,SL,6,0.33806670153092816,0.493106751121593,0.45225591887059563,-1.8502724057032651,-1.798636961018876,-1.8802645590087734,-1.8430579752436382,70.17216382954314,24
664670,EP,7,0.41441064780075026,0.1563188389331899,0.4747440194629579,0.06567001598140755,0.2955888303804548,-0.4470004068072881,-0.028580520148475244,99.33401825932528,10
664670,FA,3,0.3961272638663323,0.4489292549683199,0.48192432991319073,0.2673032042111035,1.6275311952993814,0.3057238354010049,0.7335194116371632,115.67045904031049,10
