pitcher,total_pitches,weighted_stuff_z,weighted_stuff_plus_by_pt,stuff_plus_overall,stable
592743,25.0,-0.4323053562374098,94.52947430043203,88.37446714945688,False
592761,1234.0,-0.2948412808333872,95.40847129498174,91.3767816737122,True
592767,4850.0,-0.7401010437516926,87.37846060494752,81.65198740039334,True
592773,2603.0,1.7047585330862827,128.13553350431218,135.04948340603397,True
592779,811.0,1.0262996038489622,116.80634504196102,120.23145119381343,True
592789,3631.0,-0.399004603325403,93.35679514939211,89.10177960431102,True
592791,7001.0,-0.38319881711226716,93.66160571257771,89.44698937184847,True
592804,362.0,0.056332207951681944,101.00140976246351,99.0466638797651,True
592826,2019.0,-0.2881963833708588,95.28661826761284,91.52191102554686,True
592836,6304.0,-0.735351050562939,88.17290642002844,81.75573067658237,True
592848,435.0,0.7535255033782017,112.10309075901017,114.27386815783076,True
592858,1134.0,0.11512558552415333,102.05450921057319,100.33075363846793,True
592866,5053.0,0.017720430233130437,100.62132421888161,98.20335481366176,True
593140,61.0,-0.7755347577588229,87.44520897190556,80.87808953726623,True
593160,13.0,0.23920317847867864,108.0181413464567,103.04069773380435,False
593334,2819.0,-0.20485138776075668,96.603099596681,93.34222582494996,True
593423,3978.0,0.17895658492784028,102.98374131107815,101.72486869030361,True
593576,2984.0,-0.11245921604303354,98.33829179812598,95.36013747394138,True
593619,692.0,0.6945082840231639,111.74474267962029,112.98488953319728,True
593643,185.0,-0.6180230889601648,87.01282335853605,84.31825795642592,True
593833,193.0,-0.2285949738352566,96.39872161644372,92.8236487849498,True
593934,3.0,0.44870570437033885,114.1700254555176,107.61638395948934,False
593958,3926.0,-0.488867034215785,91.95538625899653,87.13911931903922,True
593974,2411.0,-0.08004236247354421,98.84837151293571,96.06814492982602,True
594311,466.0,-0.02419471651178108,99.64385239778449,97.28789778615348,True
594577,1399.0,-0.5724013882290866,90.70354160457667,85.3146687955748,True
594580,2198.0,1.3166380960989832,121.81834492998655,126.57265321092692,True
594798,1490.0,1.161835056899681,118.97430884784058,123.19164321525403,True
